symbol	CYFZ_PBMC	FY2H_PBMC	FLWA_PBMC	X453W_PBMC	X684C_PBMC	CZJE_PBMC	DZQV_PBMC	X925L_PBMC	X9JD4_PBMC	G4YW_PBMC	X4DUY_PBMC	X36TS_PBMC	CR3L_PBMC
PLEK2	3.4771	4.093959	4.083560061	1.310112	0.821006292	0.214081	2.729863	3.457587	2.105411	1.185014221	0.930392	2.838367	5.1619367
PLEKHA1	35.7385904	23.718466	51.333789	53.742612	33.6095887	35.584642	36.5213806	48.408755	51.588888	46.236854	40.302334	26.167844	38.294785
PLEKHA2	18.8552122	10.4103367	15.292159	16.28056	17.5319697	18.414316	13.898406	18.0554993	11.250952	8.675437	11.4931926	10.8935413	16.934663
PLEKHA3	5.034583	3.0539	6.317526	8.42184	7.368096	5.125864	1.7685	3.78896	3.073017	3.01398	5.377856	5.569867	4.52696
PLEKHA4	1.520668	1.5250174	3.033448	0.8083412	3.073869	6.380142	2.33909297	1.150812	2.3482417	2.42301	2.441919	1.302653	2.579348
PLEKHA5	4.2104958	5.050153	3.7307057	3.7575607	4.8317676	7.90421	1.8306614	5.8639749	2.6839583	4.206649	2.769421	2.010078	5.936067
PLEKHA7	0.8265871	1.690104774	0.5908811	0.74726	0.8812922	1.8790086	0.7019695	1.1775024	0.6629873	1.46718	0.5211411	0.4036799	2.228448857
PLEKHA8	0.91978	2.679423	3.421687	0.800716	1.567449	2.31930539	1.30443	1.25121	2.285547	1.185705	1.267679	1.6302061	0.546258
PLEKHB1	23.013924	22.974241	18.277883	29.356363	32.85495	25.16965	26.277518	24.085329	28.806808	24.36925	30.441714	18.65130672	26.088388
PLEKHB2	90.548772	134.566309	86.272042	104.549452	107.846489	86.415472	82.657588	84.944518	80.15019177	87.983362	95.03901175	76.24155	106.927605
PLEKHF1	17.19132137	30.922217	24.90858	27.60121	26.09123	14.753883	21.99939	28.182667	28.86294	35.32523	34.98644	13.89481	15.4086
PLEKHF2	40.64440106	47.5151	44.1436	31.5152	43.5815	18.782871	35.401336	61.2349	41.4322	40.0992	47.2513	17.574	37.1112
PLEKHG2	21.8776801	9.627568	8.130883	10.79121	5.563104	14.7218016	20.870159	7.815389	15.70871	10.589501	23.45648401	18.534002	11.146672
PLEKHG3	34.81062	29.51258	24.459679	50.740515	18.769112	25.365463	26.1083	43.2926	29.190455	26.773218	41.361601	26.135185	22.127998
PLEKHG4	1.571954938	2.009575984	4.723096002	5.304108	5.074256	2.351033078	9.350186376	3.601517907	7.851203769	7.711230055	3.931001	1.140747123	5.110323
PLEKHG5	0.296095858	0	1.164895457	0.019724036	1.280951664	1.205354662	0.456845784	0.344893457	0.324838832	0.504243141	0.073732385	0.204335105	0.144027265
PLEKHH2	0.6999744	0.4762583	0.4577155	0.426749	0.1114318	0.288862	0.0729187	1.9652281	0.6483804	0.206523	0.3104252	0.4124947	0.3448864
PLEKHJ1	72.378595	83.4889351	65.503007	69.315655	73.464299	82.777112	69.256281	55.544431	73.58102	60.432776	56.283886	66.451745	67.7055881
PLEKHM1	33.18501	23.895677	20.99677773	36.22666016	17.36887128	23.43550656	26.42523868	28.479625	20.036345	20.24009678	37.128603	27.50416002	36.52167
PLEKHM3	4.5295046	3.339106	3.939656	6.20382	3.707664	6.08034	4.612371	9.50023	5.687779	4.3974734	3.662504	5.52152	6.96066
PLEKHN1	0.870162	1.06565	0.958504	1.394301	1.67372	0.718597004	1.331219	1.803724	0.643131029	1.02172	1.4157786	0.149006	1.359736
PLEKHO1	14.6936946	33.316496	25.450398	14.45339862	14.329049	19.704796	25.146766	20.4299	22.428099	25.814511	23.940462	19.291594	28.614625
PLEKHO2	66.12940006	70.97353692	57.06936	40.30096	59.252815	47.85769	53.69961068	62.46680006	53.66810029	70.43140493	77.2359	52.99890511	36.83454934
PLGLB1	8.16586	6.767614	12.833303	7.448631	15.160214	12.931586	8.39566424	13.731283	13.076196	5.846753	9.195579	7.05775	16.046447
PLGRKT	20.88116	18.28599	16.33013	15.543766	24.16921	21.497059	11.483866	17.911517	13.003041	13.13558	7.38463	10.677139	20.15702
PLIN2	142.361129	166.501827	189.799762	159.410963	154.8820182	125.721278	89.64809578	71.081693	83.215082	67.3239801	109.412304	91.1642152	87.226926
PLIN3	52.295184	98.59035296	70.58028995	65.90872501	54.09800306	67.30089	58.88022	61.696433	57.064526	54.51138416	66.5000521	63.0757143	54.870705
PLIN5	2.825141	3.494946	4.87189	3.72781	3.689985	3.250654	2.06937	2.702866	2.9458	4.386413	1.249343	2.987962	7.394324
PLK1	2.616206	1.040219	3.849669	0.266306	22.334355	2.9613228	4.3179454	3.035104	1.9079422	2.815745	8.95394	3.259378	4.743372
PLK2	11.84689	12.62400639	22.563956	21.6465306	19.67162902	52.530715	10.142012	5.6953754	5.7214812	4.58584371	1.623586	18.52218	92.674562
PLK3	31.56689	46.9693	49.69188	66.28081	30.48251	37.286716	26.358202	25.95447	43.68769	32.713105	35.570992	65.70525	88.95197
PLK4	2.859861	6.288297	1.972789	4.109090218	2.637454	3.846865	2.41681034	3.2328284	2.678785619	0.39562	3.363941	6.064023	6.2906
PLLP	3.51439	4.38446	2.6833	2.842336	4.403893	3.03274	3.791145	2.0122	4.101027	1.489429	2.831013	0.535842	2.012369
PLOD1	32.861207	45.4394412	30.894908	51.692909	40.134375	43.764298	45.657083	52.851533	36.339824	36.984556	43.125092	40.754932	40.74416
PLOD3	46.136933	30.718695	32.23337	28.987658	25.220236	31.886683	35.216531	38.529196	34.6727067	31.275494	34.682917	29.918807	37.011515
PLP2	142.84767	122.04231	114.9457	107.5826	111.63573	143.96335	119.5238	151.1394	153.3624	154.4912	132.1139	163.2502	155.244
PLRG1	96.236778	101.67689	108.516431	87.63386	99.743855	88.15811	71.316346	88.6965781	94.403048	96.493625	98.89672	74.32733	89.436772
PLS3	0.811219	0.970804	0.475602	1.05005	0.851846	0.836947	1.1066083	0.043828	0.4725177	1.415546	0.430563	0.7377901	0.759634
PLSCR1	84.18506502	278.964258	134.5049008	125.6025534	141.208543	169.367093	224.61968	96.636276	102.193521	146.387555	103.16685	110.40386	178.34653
PLTP	3.026354	4.307618	5.370529	3.75724	1.466611424	5.821616	3.297442	5.06747	3.89048	2.99464	0.931966	4.56176	1.35019
PLVAP	1.99696	1.106959	1.64966	1.04611	0	1.05824	0.0389867	0.259423	0.418795	4.33226	0.566526	1.899766	1.9151
PLXDC1	14.596392	10.47478473	13.62191974	12.64336667	33.9087	11.590487	16.394491	7.148076	30.542882	22.057919	30.88454844	8.327079	9.78017619
PLXDC2	39.52946	75.0896	66.03887	63.31685	59.59645	71.02562	46.70341	72.99959	40.0374	67.35822	69.85523	63.40267	72.9335
PLXNA1	0.534298	0.1653748	1.103898	1.1408	1.4070495	0.918941	0.394889	0.478166	1.08275	0.689903	0.597369	0.488147	1.269637
PLXNA3	4.350911	2.7835	3.749069	1.78907	7.030939	3.183821	2.432208	1.501655	6.27335	2.022169	2.279456	3.329192	3.440201
PLXNB2	47.878508	71.160831	57.60407	55.33273	54.969153	42.006552	44.898594	45.258735	46.033311	51.0382	48.155206	56.72386	48.90524
PLXNC1	21.22796	23.884469	17.8678	22.638438	30.150332	23.506306	19.313804	20.300854	17.119479	24.014131	23.237321	25.368695	21.763614
PLXND1	26.179115	20.451867	31.127847	30.8495	25.787685	32.7431	18.270355	22.09989	29.8321	26.020988	16.16296	27.150579	37.08600107
PM20D1	2.66064	2.304908	1.055483	1.11363	0.046287	3.947063	2.0745	1.705614	1.751546	2.56962	0.0587614	0.177164	0.583523
PM20D2	4.70646	6.56687	2.32596	6.19788	5.37699	3.78225	4.86567	4.37635	4.16876	4.28392	4.08221	2.23239	4.57476
PMAIP1	48.91181	72.097618	52.20749	89.24779	55.912772	80.64867	37.1657	21.810609	10.352145	14.52964	16.98949	72.172461	79.50512
PMEPA1	1.104463823	0.456233084	3.343386	1.1965715	0.911035874	3.751033	3.809147	1.373500759	0.67477	0.6188278	1.549081	1.549940257	2.690801087
PMF1	53.34802	78.512129	58.545029	66.686438	79.217485	95.25559	42.4369594	55.568194	42.335	52.988126	41.261917	62.3015	79.82423
PML	28.047952	49.47446611	31.1399271	38.86029844	34.45588749	31.313434	55.38290692	32.316927	33.29538067	38.52712821	33.0967469	29.449658	28.023597
PMM1	19.1837286	34.080208	26.737568	33.517543	35.081438	29.690895	38.956354	29.4274184	29.624722	25.421886	38.8753338	29.36507	24.945091
PMM2	24.810141	19.948062	40.881388	41.015593	28.771542	32.208199	29.622945	22.006536	30.516923	29.29427609	21.345746	26.071441	24.956406
PMPCA	45.34403	50.348046	65.4559	67.035137	65.07998	46.739386	52.829549	33.049796	41.342216	41.459667	42.26964	39.231236	54.92835
PMPCB	92.72126	91.995504	97.116421	137.445	113.365788	117.807974	87.522391	96.389496	75.6851093	111.694393	104.820409	102.25049	104.3649
PMS1	24.83186783	18.883095	29.26976331	26.50490984	31.09371925	24.2608875	23.095164	28.571889	24.78348122	22.4943742	22.459222	25.08524213	20.25462
PMVK	29.8402	31.713	20.9936	18.504	36.4506	36.4592	32.0032	29.3643	23.7492	30.7241	29.6771	29.568	20.3973
PNISR	157.40209	130.2055	169.12449	189.12362	175.310116	151.0281003	170.30825	157.330442	180.80596	179.479076	155.42524	139.02393	184.77405
PNKD	41.63065004	43.18177	37.73296	55.859911	39.483278	33.238305	35.507138	48.174711	45.575664	52.880141	77.224356	55.607663	52.08012004
PNKP	20.3206	15.799595	22.015096	30.048839	27.83661056	17.09086356	18.25497307	25.249679	26.381223	21.2984589	22.676236	23.12852343	22.51436
PNMA1	26.1097	26.5721	36.2321	26.7873	15.89	17.6204	20.7142	26.0439	27.9216	15.3792	32.597	11.6256	25.9465
PNMA3	0.1498281	0.0297546	0.835895	0.830795	1.875733	1.09343	0.6328096	0.500777	1.397562	0.0277387	0.3690034	0.599466	2.231767
PNMA5	0.6927838	0	0.0593935	0.0602516	0.27037	0.0788552	0.0280916	0.0622562	0.303159	0.0845134	0.228653	0.115024	0
PNN	65.84439	64.359664	69.65939	88.18847	72.870744	84.86435	71.47415	63.032883	57.52667	58.54985	53.17822	58.0602	64.06553
PNO1	17.96995	27.75519	26.010814	23.55967	20.8019	28.59708	13.018919	15.58084	15.500623	14.95836	14.714564	17.799089	22.51664
PNOC	11.24691	3.866179	5.16223	4.551745	12.04006	11.662803	8.7912	13.07366	8.566426	10.345698	4.125885	5.181055	18.35116
PNP	56.947039	61.150936	74.49851	84.233487	68.283124	74.832	65.334605	68.55235	93.854919	76.024159	71.70835497	102.44234	67.532843
PNPLA2	9.64305	12.74819509	26.1225797	21.900454	14.71077	16.48432	21.492477	22.815968	31.548283	29.555853	19.043004	20.312208	22.00145
PNPLA4	6.67803	5.15807474	5.86204	5.24547	8.65691	5.672029	4.771266987	5.419362	6.697648	4.354245	2.612017	3.838292374	6.687383
PNPLA7	1.053371	0.96107897	0.590091	1.710136	1.315274	0.70582114	1.922323	1.540171	1.730724	1.5936819	1.974081	1.3805306	1.454019
PNPLA8	36.460997	40.21733	57.039819	53.863772	46.713549	84.888903	39.160941	39.695255	25.6071054	40.114418	36.678376	66.652104	58.286788
PNPT1	20.735057	25.138092	22.55527	25.047	26.48208	18.826276	37.64101	15.49283	23.69060002	25.547432	15.469739	17.52612036	23.480939
PNRC1	103.12349	26.71203	57.6932	60.47221	37.74907	73.65903	134.9674	86.72266	75.46703	71.33035	70.99497	116.83314	54.61238
PNRC2	238.43928	194.170966	226.77842	266.12835	260.199961	228.074904	169.093603	171.784222	181.006773	177.940236	172.878433	182.76741	177.93771
POC1A	2.461919	1.114942	2.88584	0.260205	0.509409	1.17944	2.444761	1.853248	1.564148	0.145953	2.29357825	0.920515	1.026873
POC1B	36.277279	33.640909	26.285621	34.644006	28.307601	42.112701	33.011688	29.380759	22.00068	44.100672	34.79240128	25.1238992	46.57931
POC5	14.913638	8.943821485	11.60394	23.034003	15.1864856	13.683214	8.912592002	12.12135113	15.856238	20.1868169	13.563807	7.13695	9.068114
PODN	3.143507228	1.968968	1.633552	0.931457	2.6520913	0.5396233	2.289496	1.7441867	0.999914	0.826046	1.732442	0.720912	1.497807
PODXL2	0.506571	0.17806	0	0.754582	0.132828	0.232226	1.11641	0.229324	0	0.0829995	0.393422	0.127106	0.896375
POFUT1	15.725902	22.700208	7.680167	18.41928	17.24708	13.545879	13.007286	15.85614	8.166632	20.457648	12.67113	10.178239	11.443583
POFUT2	5.340403598	6.4062749	5.865625	11.6609799	13.106926	10.06261134	5.740118	6.34729	7.357534175	3.88799	9.216943	9.2596806	6.06709
POGK	13.03122	11.82425	16.509601	16.48014	14.777545	12.402314	15.008244	19.30223	15.76129	19.15494	20.09615	13.56644	11.42887
POGLUT1	46.488349	43.217991	51.362864	74.682449	54.634099	47.212379	47.655024	45.18089	47.689866	46.098799	49.98305	34.303153	37.397145
POGZ	32.3834234	27.672969	23.965337	39.475249	27.773747	22.0209647	31.25235682	36.438478	26.282895	29.846923	11.9964345	31.290706	38.03110584
POLA1	4.692716	5.093838591	1.331027851	3.6071819	3.245197516	5.537901929	3.471904606	5.44476	3.143686	2.89073675	5.5642641	3.32932441	5.783030012
POLA2	25.32067	19.93618654	14.700616	32.36823	18.87866876	15.2097425	20.75911	17.3430838	17.141621	20.88152	17.86201	9.941815	12.174153
POLB	39.051383	31.632176	34.980208	23.86432427	29.9118073	46.35611138	52.042319	39.32563721	30.692615	38.845071	35.766424	29.99337115	25.089923
POLD2	39.144728	52.719496	71.56062101	65.072503	73.581148	53.854583	46.898532	40.94449	47.178312	46.121674	48.91251101	47.89267	60.75049
POLD3	19.440054	21.82141	21.18853	28.269684	27.90144	12.88777	17.761844	24.766509	13.817287	17.251633	26.045814	20.27084009	28.98703
POLD4	120.945189	81.03016	96.087906	60.6157225	87.27437009	95.0988	87.22643	110.86406	109.1352872	129.92893	116.897119	82.55488	88.803297
POLDIP2	37.16224	58.8927	74.19371	52.23728	62.77212	37.20985	45.09143	47.32592	51.00398	49.1048	50.93703	38.91582	54.05747
POLDIP3	59.611638	52.44064716	60.68158	66.16076794	77.88210562	61.18952476	52.75108	53.10334	51.99960925	48.15890003	67.22714	52.702433	53.386176
POLE	9.806777	15.515827	17.14972999	12.3255672	10.6078162	6.567929	18.5388164	14.307395	8.666473409	7.44733089	9.24144	9.392725	14.80268952
POLE2	5.983157	4.93967	5.442045	1.9055247	5.873452	3.179136504	4.620873	10.007828	13.97766575	3.574253	13.157551	1.9090223	8.59724
POLE3	72.38296	86.78687	120.8448	110.99289	110.173655	98.917311	69.22013	66.062525	70.505147	63.64258	63.503914	79.244023	78.919975
POLE4	27.030301	23.38856	41.87493	28.80679	15.514727	28.246193	31.95951	37.82627	35.18113	37.656392	29.87799	20.825364	36.560445
POLG	39.89908403	36.806097	77.227506	80.481963	66.412932	31.98096101	39.531608	56.844845	63.184568	66.385796	58.60047252	49.1976242	58.034633
POLG2	31.963086	49.48691	64.50127	39.590401	64.76749	40.392544	36.980847	41.47737	25.64787	47.334575	40.63592	29.986937	55.3402
POLH	13.52462	7.90264	5.681637	10.80842	11.2524	12.96684	8.805648	12.615438	12.913603	8.005181	9.313539	12.9574	2.12389
POLI	22.972292	25.317347	20.037754	53.609413	23.116134	18.979385	18.075937	17.43973828	27.223054	17.932244	29.696513	21.067178	33.212107
POLK	24.67161501	31.4996295	20.496532	23.622931	31.627881	33.250454	26.2325271	26.820428	25.06218647	25.046895	22.79073	27.991473	26.916769
POLL	18.115077	15.809474	16.53062113	19.025326	17.022786	22.088645	32.308302	28.66298	25.710466	23.183067	20.09563517	11.913416	12.02126332
POLM	36.855204	31.225066	34.35036	60.25289	42.155267	37.116945	40.294537	54.469547	50.719255	46.161538	56.709792	36.0099071	43.064486
POLN	2.052691	3.024922	1.469743	3.2579031	1.845914	3.1264518	2.236158	2.055716	1.7437291	2.2078773	2.052093	1.0227418	1.474816
POLR1A	4.978235	2.219523345	3.31305	3.6508143	1.567517	3.419591008	5.998325	5.280552	4.265308	2.032262	2.469665	2.736994	3.20872652
POLR1B	21.845776	14.7817894	20.01249964	15.434853	30.230737	9.392511412	14.9806579	21.799344	20.23937929	18.622721	22.27568622	12.63867014	26.42267398
POLR1E	10.2327	10.0995	13.4101	12.6545	11.867933	10.4244	10.6847	11.532118	11.1199	13.0994	14.948	8.40583	5.98654
POLR2A	75.697076	80.74231	82.848549	94.440793	106.199295	96.517207	75.187024	107.561406	72.289222	85.186267	96.070707	77.362948	164.28343
POLR2B	70.7604611	63.5856488	74.60611182	50.35213139	88.54250019	54.35946643	89.99680722	81.97452912	67.84784078	86.79847647	96.71111604	57.42333205	58.641814
POLR2C	31.292577	36.281702	43.962843	54.064955	49.320034	47.795113	43.152424	36.956441	25.52305	28.435727	38.843003	62.545341	50.06246
POLR2D	40.20241	31.97759	46.76662	40.98003	32.385129	34.58689	39.69027	27.366463	35.55438	30.63173	30.62143	27.6006	29.420612
POLR2E	226.781272	270.834863	182.632584	228.8083448	271.737543	243.279999	167.30868	162.180108	212.13739	193.061543	156.538014	185.5691222	185.322078
POLR2F	23.045676	24.033561	37.299494	16.098031	19.251127	16.544266	22.38473158	20.664691	26.835028	26.558157	21.7816153	14.163112	16.80172
POLR2G	169.325603	135.91019	119.49092	114.231699	111.97781	129.045883	95.836634	115.885643	105.10798	142.64966	107.518219	107.834864	123.66789
POLR2H	33.22772	16.75268	26.752819	19.367348	26.385181	14.788427	16.5942725	28.979539	34.171266	28.878856	25.65109345	20.79742095	23.541429
POLR2I	12.812354	10.25134	19.09865	16.046394	11.87245	10.341212	16.322422	14.252162	18.777186	15.08461414	15.155146	6.125941	13.191139
POLR2J	31.79819	30.81211	36.31133	35.79962	27.72556	23.36513	19.58355	16.57644	27.50902	21.233715	21.31756	29.37962	34.81648
POLR2K	73.95887	51.28811	66.47601	68.27123	83.42865	78.57005	42.25916	45.6308	42.571001	55.214781	42.69497	60.09361	63.05721
POLR2L	12.0928	9.86422	22.0983	8.16806	11.8539	10.5505	11.5458	9.79387	13.927018	14.3274	9.19107	10.1407	13.6964
POLR2M	34.22331	34.877318	37.95899	43.139663	34.495248	40.794295	39.251631	27.317926	33.156297	25.879559	30.562724	39.28615	41.428418
POLR3A	9.62341	8.901401	6.902975	10.817964	11.372948	11.518574	10.973182	10.70434603	5.83115	9.117317	10.712223	6.789912	9.50241
POLR3B	5.38229	0.768506	9.942325	8.199340263	8.335454	4.97279	7.6612592	6.634641042	6.275203	6.78345	8.109014	4.226957	3.813410013
POLR3C	49.96701	51.31723	44.897132	52.9848	67.52196	50.353327	57.79216	49.127592	44.31913	61.10892	57.231016	49.773262	61.48426
POLR3D	8.78992	6.33703	12.898323	12.100916	12.77003	5.888186	7.454863	10.529845	12.522362	11.357071	8.255502	9.089225	7.97288
POLR3E	74.2081265	70.61055512	100.5543483	85.4660917	101.5868668	62.04663919	65.285673	59.226833	64.62993443	81.09513676	78.43514602	47.090735	79.369395
POLR3F	14.647811	11.86591	18.962011	14.53988	12.00674	14.530259	19.745682	15.005786	17.799512	16.154964	13.593657	8.88348	22.381945
POLR3GL	94.009069	78.238175	70.229427	85.530457	93.62945	76.835964	58.69128176	48.069495	79.228757	67.474808	58.7209	53.768094	65.589121
POLR3H	14.940779	18.718148	20.868067	16.634735	25.065351	18.47289	18.736284	15.77053	14.067881	13.487774	14.18818	18.681714	18.394017
POLR3K	13.15607	10.38203	7.46611	11.72059	18.03024	10.52056	5.90476	13.84306	18.27818	11.37576	10.45146	7.73921	13.73974
POLRMT	11.482596	20.85637	33.8686	40.26104293	23.6765338	5.681394	22.07291	29.82722	32.769941	31.583189	41.07141	11.00787	28.33528
POM121	8.85147	4.728816	11.3337829	8.30023	7.94463	8.77889088	10.68838839	10.8629936	11.710401	11.936096	8.3190079	8.984694	7.33715036
POM121C	14.669669	5.7299924	18.3279132	18.320734	16.636531	22.17842238	22.821266	24.32829	21.569916	20.261926	18.386718	15.384095	22.871972
POMC	0.746551618	1.22458	1.989517	1.1938605	1.187637	1.429444	2.31334	1.19503	0.7569541	1.114955	0	1.274541	1.12512
POMGNT1	6.666652	6.730225	8.781236	9.566665	5.438721	5.1753993	10.7777892	7.453065	7.8536513	9.831517	6.421932476	8.181615	12.263998
POMGNT2	2.53048	2.1196156	4.32762	7.29743	2.47018	3.82962	2.45575	2.442852958	3.07296069	3.36852031	3.65706	2.005921013	2.28541842
POMK	4.531951	3.59198	3.359352	5.16321	3.8492539	3.78779	5.280376	8.15301	3.201321	4.35898	3.84516	4.168264	6.17899
POMP	32.75112	39.12036	31.29489	34.24391	36.15746	40.58	25.40574	23.59851	21.623961	26.08485	20.24603	33.2957	30.86619
POMT1	24.296761	21.8133595	35.04479993	35.965592	23.888268	24.33306805	34.20800655	26.34438335	32.511674	22.553106	26.02574	22.444978	21.537186
POMT2	6.670659	6.0306975	9.1636723	7.2766208	7.8672897	6.89620956	5.8600024	8.5578845	8.62746	7.146468	6.9984933	4.0689769	11.333813
POMZP3	4.473585	3.533257119	14.54512	8.55857	7.756361	1.228047	4.59042	12.19724	4.479604	1.882384	3.5389139	3.851881	14.2037
PON2	47.23329394	67.99330858	67.32738904	106.2831213	42.90435899	45.203806	28.666174	42.401715	31.23896	64.29198	48.879466	33.20304104	38.343144
POP1	2.523823	4.604207	2.746683492	1.959582	2.20191	1.030941	5.343262	3.80551	2.90509	4.20629	2.332834	1.045271	1.08533
POP4	109.540621	116.124415	82.33548	104.629582	115.5977	100.768455	86.158374	85.67999	82.8161059	84.08877	96.9911	72.67473	75.18527
POP5	79.008329	61.549714	51.718831	48.681159	90.48664	52.302483	53.690582	54.088965	59.18937	57.535869	58.9215	39.248744	63.79026
POP7	13.6855	12.51403	9.66778	8.57714	17.02617	9.18168	14.8549	16.4421	15.0399	18.9248	15.0332	10.9152	13.1144
POPDC2	9.072273	3.517863	6.932119	1.881938	4.582169	3.445246	4.414302	3.322208	2.23107	9.398563	3.083870002	2.91992	3.94427
POR	63.386321	67.1018301	75.497241	117.313267	92.0785218	68.403375	70.990068	71.116342	56.690969	62.274381	68.10376	76.608259	69.534272
PORCN	20.653514	12.34918005	13.46379514	24.53948545	9.91984	19.252687	11.64008806	16.070667	16.8213914	15.90342392	12.257855	14.872495	11.2733849
POT1	12.2012682	6.332037	9.161042	19.3637594	12.614944	14.62160601	13.734664	12.46819496	8.306881158	15.466633	11.4226	7.353748003	18.022328
POU2AF1	4.818032	5.922101	9.056397	6.448816	10.677756	11.086154	16.3103099	11.465262	11.103267	11.127459	16.681611	5.956896	5.402881
